property_id,property_type,price,location,city,province_name,latitude,longitude,baths,purpose,bedrooms,date_added,Total_Area
17096640,House,6000000,Sabzazar Scheme,Lahore,Punjab,31.523532,74.263744,3,For Sale,3,7/4/2019,6806.275
17096645,House,19000000,Bahria Town,Lahore,Punjab,31.378774,74.190316,7,For Sale,5,7/4/2019,2722.51
17096650,House,16000000,Cantt,Lahore,Punjab,31.49858,74.40927,4,For Sale,4,7/10/2019,1905.757
17096657,House,9200000,Al Rehman Garden,Lahore,Punjab,31.598824,74.228218,4,For Sale,4,7/10/2019,1361.255
17096708,House,14000000,Cantt,Lahore,Punjab,31.49858,74.40927,3,For Sale,3,7/10/2019,1633.506
17096740,House,9000000,Cantt,Lahore,Punjab,31.49858,74.40927,3,For Sale,3,7/10/2019,1089.004
17096749,House,16000000,DHA Defence,Lahore,Punjab,31.438037,74.434512,3,For Sale,3,7/3/2019,1361.255
17096759,House,9300000,Al Rehman Garden,Lahore,Punjab,31.598824,74.228218,4,For Sale,4,7/10/2019,1361.255
17096765,House,10500000,Bahria Town,Lahore,Punjab,31.362139,74.193592,5,For Sale,3,7/4/2019,1361.255
17096819,House,9000000,Al Rehman Garden,Lahore,Punjab,31.598824,74.228218,3,For Sale,4,7/10/2019,1361.255
17096834,House,17500000,Bahria Town,Lahore,Punjab,31.371391,74.170096,7,For Sale,5,7/4/2019,2722.51
17096848,House,5500000,Sabzazar Scheme,Lahore,Punjab,31.523532,74.263744,2,For Sale,2,7/4/2019,4900.518
17096849,House,6800000,Al Rehman Garden,Lahore,Punjab,31.598824,74.228218,3,For Sale,4,7/10/2019,1089.004
17096934,House,6600000,Al Rehman Garden,Lahore,Punjab,31.598824,74.228218,3,For Sale,4,7/10/2019,1089.004
17096936,House,11300000,Bahria Town,Lahore,Punjab,31.37414,74.18016,5,For Sale,3,7/4/2019,1361.255
17096980,House,6400000,Al Rehman Garden,Lahore,Punjab,31.598824,74.228218,3,For Sale,4,7/10/2019,1089.004
17096988,House,24000000,Bahria Town,Lahore,Punjab,31.37108,74.190316,7,For Sale,5,7/4/2019,3267.012
17096999,House,16000000,DHA Defence,Lahore,Punjab,31.438037,74.434512,3,For Sale,3,7/3/2019,1361.255
17097019,House,11700000,Al Rehman Garden,Lahore,Punjab,31.598824,74.228218,4,For Sale,5,7/10/2019,1633.506
17097031,House,16000000,Bahria Town,Lahore,Punjab,31.37086,74.182935,7,For Sale,5,7/4/2019,2722.51
17097121,House,9000000,Al Rehman Garden,Lahore,Punjab,31.598824,74.228218,4,For Sale,5,7/10/2019,1361.255
17097123,House,10500000,Bahria Town,Lahore,Punjab,31.375514,74.172735,5,For Sale,3,7/4/2019,1361.255
17097128,House,11500000,Bismillah Housing Scheme,Lahore,Punjab,31.598386,74.480821,4,For Sale,4,7/3/2019,1633.506
17097132,House,11500000,Bismillah Housing Scheme,Lahore,Punjab,31.598386,74.480821,4,For Sale,4,7/10/2019,1633.506
17097133,House,5200000,Al Hafeez Gardens,Lahore,Punjab,31.586371,74.492236,3,For Sale,3,7/3/2019,1089.004
17097134,House,5500000,Al Hafeez Gardens,Lahore,Punjab,31.586371,74.492236,3,For Sale,3,7/3/2019,1089.004
17097147,House,7200000,Al Kareem Garden,Lahore,Punjab,31.588691,74.453294,3,For Sale,3,7/3/2019,1089.004
17097151,House,7200000,Al Kareem Garden,Lahore,Punjab,31.588691,74.453294,3,For Sale,3,7/10/2019,1089.004
17097153,House,6500000,GT Road,Lahore,Punjab,31.59783254,74.47256541,3,For Sale,3,7/3/2019,1089.004
17097156,House,3000000,Canal Fort II,Lahore,Punjab,31.585176,74.499197,3,For Sale,3,7/3/2019,544.502
17097157,House,3000000,Canal Fort II,Lahore,Punjab,31.585176,74.499197,3,For Sale,3,7/10/2019,544.502
17097196,House,9800000,Al Rehman Garden,Lahore,Punjab,31.598824,74.228218,4,For Sale,5,7/10/2019,1361.255
17097237,House,14700000,Bahria Town,Lahore,Punjab,31.389912,74.190488,6,For Sale,5,7/4/2019,2722.51
17095165,Flat,2500000,North Karachi,Karachi,Sindh,24.972287,67.066298,2,For Sale,2,7/4/2019,6534.023999999999
17095181,House,9800000,Gadap Town,Karachi,Sindh,25.051119,67.064581,3,For Sale,4,7/3/2019,1905.757
17095306,Flat,17000000,DHA Defence,Karachi,Sindh,24.832117,67.063637,3,For Sale,3,7/4/2019,2178.008
17095402,Flat,12000000,Gulshan-e-Iqbal Town,Karachi,Sindh,24.920535,67.08312,3,For Sale,3,7/4/2019,14157.052
17095431,Flat,12200000,Gulistan-e-Jauhar,Karachi,Sindh,24.920965,67.122366,3,For Sale,3,7/4/2019,17424.064
17095441,House,12000000,Naval Colony,Karachi,Sindh,24.94653,66.938188,2,For Sale,2,7/4/2019,13068.048
17095493,Flat,6200000,Gulistan-e-Jauhar,Karachi,Sindh,24.926606,67.130384,2,For Sale,2,7/4/2019,103455
17095558,House,32500000,Gulistan-e-Jauhar,Karachi,Sindh,24.93591,67.152597,7,For Sale,6,7/4/2019,26136.096
17095564,Flat,7500000,Gulshan-e-Iqbal Town,Karachi,Sindh,24.924038,67.087233,2,For Sale,2,7/4/2019,11979.043999999998
17095568,House,31000000,Gulshan-e-Iqbal Town,Karachi,Sindh,24.908308,67.07207,3,For Sale,3,7/4/2019,2178.008
17095613,Flat,5000000,Liaquatabad,Karachi,Sindh,24.915164,67.04268,2,For Sale,2,7/4/2019,10345.538
17095632,House,32500000,Gulshan-e-Iqbal Town,Karachi,Sindh,24.920535,67.08312,8,For Sale,8,7/4/2019,26136.096
17095660,House,38000000,Gulshan-e-Iqbal Town,Karachi,Sindh,24.919484,67.089765,8,For Sale,8,7/4/2019,26136.096
17095661,Flat,67500000,DHA Defence,Karachi,Sindh,24.777115,67.089857,5,For Sale,4,7/4/2019,44649.164
17095679,Flat,14000000,Garden West,Karachi,Sindh,24.873806,67.016224,3,For Sale,3,7/4/2019,2178.008
17095694,House,11000000,Fazaia Housing Scheme,Karachi,Sindh,25.05711,67.480417,4,For Sale,3,7/4/2019,2994.7609999999995
17095709,House,16500000,Gadap Town,Karachi,Sindh,25.017951,67.136393,6,For Sale,5,7/4/2019,2178.008
17095798,House,9200000,North Karachi,Karachi,Sindh,25.00161626,67.0634972,7,For Sale,6,7/4/2019,1089.004
17095815,House,29800000,Gulistan-e-Jauhar,Karachi,Sindh,24.926606,67.130384,7,For Sale,7,7/4/2019,2178.008
17095830,House,14000000,Scheme 33,Karachi,Sindh,24.964623,67.168558,5,For Sale,4,7/4/2019,13068.048
17095856,Flat,4700000,Gulshan-e-Iqbal Town,Karachi,Sindh,24.916643,67.096539,2,For Sale,2,7/4/2019,8439.780999999999
17095887,Flat,4700000,Scheme 33,Karachi,Sindh,24.965776,67.120174,3,For Sale,2,7/4/2019,11434.542
17095890,Flat,8500000,Scheme 33,Karachi,Sindh,24.960635,67.113225,4,For Sale,3,7/4/2019,14157.052
17095922,House,20000000,Abul Hassan Isphani Road,Karachi,Sindh,24.941817,67.098056,6,For Sale,6,7/4/2019,13068.048
17095925,House,17500000,Abul Hassan Isphani Road,Karachi,Sindh,24.941817,67.098056,5,For Sale,5,7/4/2019,13068.048
17095933,Lower Portion,18000000,Gulistan-e-Jauhar,Karachi,Sindh,24.916185,67.135196,4,For Sale,4,7/4/2019,30492.112
17095940,House,7500000,Pakistan Town,Islamabad,Islamabad Capital,33.575405,73.143325,2,For Sale,2,7/10/2019,1361.255
17095942,House,10000000,Pakistan Town,Islamabad,Islamabad Capital,33.575405,73.143325,2,For Sale,2,7/10/2019,2178.008
17095943,House,25000000,Pakistan Town,Islamabad,Islamabad Capital,33.575405,73.143325,6,For Sale,6,7/10/2019,5445
17095946,House,30000000,Pakistan Town,Islamabad,Islamabad Capital,33.575405,73.143325,0,For Sale,0,7/10/2019,5445
17095954,House,17500000,PWD Housing Scheme,Islamabad,Islamabad Capital,33.570792,73.145256,5,For Sale,5,7/10/2019,25319.343
17095970,House,8500000,Korang Town,Islamabad,Islamabad Capital,33.579034,73.139591,2,For Sale,2,7/10/2019,1633.506
17095977,House,13000000,Pakistan Town,Islamabad,Islamabad Capital,33.575405,73.143325,4,For Sale,4,7/10/2019,2722.51
17095982,House,15500000,National Police Foundation,Islamabad,Islamabad Capital,33.700462,72.981226,6,For Sale,6,7/10/2019,2722.51
17095984,House,8000000,Korang Town,Islamabad,Islamabad Capital,33.579034,73.139591,2,For Sale,2,7/10/2019,1361.255
17095987,House,36000000,Korang Town,Islamabad,Islamabad Capital,33.579034,73.139591,0,For Sale,0,7/10/2019,5445
17095988,House,18000000,Korang Town,Islamabad,Islamabad Capital,33.579034,73.139591,5,For Sale,5,7/10/2019,32942.371
17096090,Flat,7000000,F-11,Islamabad,Islamabad Capital,33.679211,72.988787,1,For Sale,1,7/4/2019,7895.278999999999
17096120,House,13500000,Korang Town,Islamabad,Islamabad Capital,33.579034,73.139591,5,For Sale,5,7/10/2019,1633.506
17096121,House,8500000,Korang Town,Islamabad,Islamabad Capital,33.579034,73.139591,2,For Sale,2,7/10/2019,1633.506
17096277,House,15500000,Green Avenue,Islamabad,Islamabad Capital,33.668941,73.151413,5,For Sale,5,7/4/2019,1633.506
17097098,House,5000000,Ghauri Town,Islamabad,Islamabad Capital,33.619337,73.125315,3,For Sale,2,7/4/2019,1361.255
17095993,House,4200000,Jaranwala Road,Faisalabad,Punjab,31.403427,73.138336,2,For Sale,3,7/9/2019,11434.542
17095996,House,4000000,Jaranwala Road,Faisalabad,Punjab,31.403427,73.138339,0,For Sale,0,7/9/2019,6806.275
17096001,House,5500000,Jaranwala Road,Faisalabad,Punjab,31.403427,73.138339,0,For Sale,0,7/9/2019,816.7529999999999
17096005,House,9000000,Gulberg Valley,Faisalabad,Punjab,31.40758,73.15507,0,For Sale,5,7/9/2019,1633.506
17096008,House,6000000,Gulberg Valley,Faisalabad,Punjab,31.40758,73.155067,0,For Sale,0,7/9/2019,816.7529999999999
17096011,House,5500000,Gulberg Valley,Faisalabad,Punjab,31.40758,73.155067,0,For Sale,0,7/9/2019,816.7529999999999
17096013,House,5500000,Gulberg Valley,Faisalabad,Punjab,31.40758,73.155067,0,For Sale,0,7/9/2019,816.7529999999999
17096803,House,6500000,Satiana Road,Faisalabad,Punjab,31.39211,73.10267,0,For Sale,0,7/9/2019,816.7529999999999
17096831,House,4600000,Yousaf Town,Faisalabad,Punjab,31.513081,73.064791,0,For Sale,0,7/9/2019,1089.004
17096859,House,6500000,Yousaf Town,Faisalabad,Punjab,31.513081,73.064791,0,For Sale,0,7/9/2019,1089.004
17096929,House,4500000,Yousaf Town,Faisalabad,Punjab,31.513081,73.064791,0,For Sale,0,7/9/2019,6806.275
17095948,House,25000000,Media Town,Rawalpindi,Punjab,33.560887,73.125937,6,For Sale,6,7/10/2019,3267.012
17095955,House,25000000,Media Town,Rawalpindi,Punjab,33.560887,73.125937,6,For Sale,6,7/9/2019,3267.012
17097242,House,10500000,Bahria Town,Lahore,Punjab,31.362139,74.193592,5,For Sale,3,7/4/2019,1361.255
17097273,House,9600000,Al Rehman Garden,Lahore,Punjab,31.598824,74.228218,4,For Sale,5,7/10/2019,1361.255
17097274,House,16000000,Bahria Town,Lahore,Punjab,31.381706,74.195294,6,For Sale,4,7/4/2019,2178.008
17097315,House,11600000,Al Rehman Garden,Lahore,Punjab,31.598824,74.228218,4,For Sale,5,7/10/2019,1633.506
17097346,House,9500000,Al Rehman Garden,Lahore,Punjab,31.598824,74.228218,4,For Sale,5,7/10/2019,1361.255
17097368,House,17000000,Bahria Town,Lahore,Punjab,31.371391,74.170096,7,For Sale,5,7/4/2019,2722.51
17097401,House,6700000,Al Rehman Garden,Lahore,Punjab,31.598824,74.228218,3,For Sale,4,7/10/2019,1089.004
17097484,House,17400000,Bahria Town,Lahore,Punjab,31.371391,74.170096,7,For Sale,5,7/4/2019,2722.51
17097561,House,12700000,Al Rehman Garden,Lahore,Punjab,31.598824,74.228218,4,For Sale,5,7/10/2019,1905.757
17097598,House,10200000,Bahria Town,Lahore,Punjab,31.375514,74.172735,5,For Sale,3,7/4/2019,1361.255
17097630,House,10500000,Izmir Town,Lahore,Punjab,31.423683,74.190931,3,For Sale,3,7/4/2019,1361.255
17097686,House,9300000,Al Rehman Garden,Lahore,Punjab,31.598824,74.228218,4,For Sale,4,7/10/2019,1361.255
17097691,House,45000000,Model Town,Lahore,Punjab,31.478891,74.329348,5,For Sale,5,7/3/2019,5445
17097707,House,15000000,Izmir Town,Lahore,Punjab,31.423683,74.190931,4,For Sale,4,7/4/2019,1905.757
17097743,House,6300000,Al Rehman Garden,Lahore,Punjab,31.598824,74.228218,4,For Sale,4,7/10/2019,1089.004
17097760,House,11500000,Bahria Town,Lahore,Punjab,31.37414,74.18016,5,For Sale,3,7/4/2019,1361.255
17097765,House,16000000,Bahria Town,Lahore,Punjab,31.365803,74.190116,7,For Sale,5,7/4/2019,2722.51
17097861,House,18000000,Bahria Town,Lahore,Punjab,31.389912,74.190488,7,For Sale,5,7/4/2019,2722.51
17097866,House,20000000,Izmir Town,Lahore,Punjab,31.423683,74.190931,5,For Sale,5,7/4/2019,2722.51
17097917,House,9000000,Al Rehman Garden,Lahore,Punjab,31.598824,74.228218,4,For Sale,5,7/10/2019,1361.255
17097936,House,16000000,Bahria Town,Lahore,Punjab,31.389912,74.190488,7,For Sale,5,7/4/2019,2722.51
17097949,House,26000000,Tariq Gardens,Lahore,Punjab,31.420094,74.254174,6,For Sale,6,7/3/2019,2722.51
17097953,House,16000000,Tariq Gardens,Lahore,Punjab,31.420094,74.254174,4,For Sale,4,7/3/2019,1361.255
17097976,House,55000000,Wapda Town,Lahore,Punjab,31.430421,74.267721,6,For Sale,6,7/3/2019,5445
17097979,House,8500000,Audit & Accounts Housing Society,Lahore,Punjab,31.398374,74.270325,3,For Sale,3,7/3/2019,1089.004
17097983,House,8500000,Audit & Accounts Housing Society,Lahore,Punjab,31.398374,74.270325,3,For Sale,3,7/3/2019,1089.004
17097995,House,6200000,Al Rehman Garden,Lahore,Punjab,31.598824,74.228218,4,For Sale,4,7/10/2019,1089.004
17098012,House,35000000,Izmir Town,Lahore,Punjab,31.423683,74.190931,5,For Sale,5,7/4/2019,5445
17098039,House,9300000,Bahria Town,Lahore,Punjab,31.382805,74.188514,4,For Sale,3,7/4/2019,1361.255
17098093,House,9200000,Al Rehman Garden,Lahore,Punjab,31.595434,74.23201,4,For Sale,5,7/10/2019,1361.255
17098129,House,16700000,Bahria Town,Lahore,Punjab,31.371391,74.170096,7,For Sale,5,7/4/2019,2722.51
17096143,House,16000000,North Nazimabad,Karachi,Sindh,24.935635,67.05102,5,For Sale,8,7/4/2019,13068.048
17096155,House,15000000,Bahria Town Karachi,Karachi,Sindh,25.067079,67.309986,2,For Sale,2,7/4/2019,2178.008
17096156,Flat,1400000,Bahria Town Karachi,Karachi,Sindh,24.894076,67.027715,2,For Sale,2,7/4/2019,11979.043999999998
17096158,House,13000000,Bahria Town Karachi,Karachi,Sindh,25.067079,67.309986,2,For Sale,2,7/4/2019,1633.506
17096164,House,8500000,Bahria Town Karachi,Karachi,Sindh,25.062938,67.314471,2,For Sale,2,7/4/2019,1361.255
17096188,Flat,11900000,Bahria Town Karachi,Karachi,Sindh,24.894076,67.027715,3,For Sale,3,7/4/2019,196020
17096197,Flat,6944000,Bahria Town Karachi,Karachi,Sindh,24.894076,67.027715,2,For Sale,2,7/4/2019,11979.043999999998
17096199,Flat,9716000,Bahria Town Karachi,Karachi,Sindh,24.894076,67.027715,2,For Sale,2,7/4/2019,16879.561999999998
17096231,House,25500000,Gulshan-e-Iqbal Town,Karachi,Sindh,24.92434667,67.08438712,6,For Sale,9,7/4/2019,13068.048
17096288,House,105000000,DHA Defence,Karachi,Sindh,24.810265,67.043552,0,For Sale,0,7/4/2019,5445
17096289,House,105600000,DHA Defence,Karachi,Sindh,24.824093,67.061405,0,For Sale,0,7/4/2019,5445
17096290,House,115000000,DHA Defence,Karachi,Sindh,24.805045,67.064323,0,For Sale,0,7/4/2019,5445
17096291,House,240000000,DHA Defence,Karachi,Sindh,24.782215,67.074537,0,For Sale,0,7/4/2019,10890
17096292,House,113500000,DHA Defence,Karachi,Sindh,24.805045,67.064323,0,For Sale,0,7/4/2019,5445
17096293,House,115500000,DHA Defence,Karachi,Sindh,24.805045,67.064323,0,For Sale,0,7/4/2019,5445
17096294,House,75500000,DHA Defence,Karachi,Sindh,24.824093,67.061405,0,For Sale,0,7/4/2019,3267.012
17096295,House,73000000,DHA Defence,Karachi,Sindh,24.824093,67.061405,0,For Sale,0,7/4/2019,3267.012
17096296,House,97500000,DHA Defence,Karachi,Sindh,24.810265,67.043552,0,For Sale,0,7/4/2019,5445
17096297,House,140000000,DHA Defence,Karachi,Sindh,24.805045,67.064323,0,For Sale,0,7/4/2019,70785
17096306,House,14000000,Bahria Town Karachi,Karachi,Sindh,25.058062,67.306626,3,For Sale,3,7/10/2019,2178.008
17096311,House,14200000,Bahria Town Karachi,Karachi,Sindh,25.058062,67.306626,3,For Sale,3,7/10/2019,2178.008
17096312,House,14400000,Bahria Town Karachi,Karachi,Sindh,25.058062,67.306626,3,For Sale,3,7/10/2019,2178.008
17096324,House,14800000,Bahria Town Karachi,Karachi,Sindh,25.058062,67.306626,3,For Sale,3,7/10/2019,2178.008
17096337,House,15700000,Bahria Town Karachi,Karachi,Sindh,25.009119,67.307179,3,For Sale,3,7/10/2019,1633.506
17096349,House,34000000,Bahria Town Karachi,Karachi,Sindh,24.894076,67.027715,4,For Sale,4,7/4/2019,2722.51
17096399,Flat,7500000,Bahria Town Karachi,Karachi,Sindh,24.894076,67.027715,2,For Sale,2,7/4/2019,12251.294999999998
17096418,Flat,7000000,Bahria Town Karachi,Karachi,Sindh,25.020961,67.321172,2,For Sale,2,7/4/2019,11434.542
17096430,Flat,11400000,Bahria Town Karachi,Karachi,Sindh,25.020961,67.321172,3,For Sale,3,7/10/2019,2722.51
17096432,Flat,11600000,Bahria Town Karachi,Karachi,Sindh,25.020961,67.321172,3,For Sale,3,7/10/2019,2722.51
17096437,Flat,11800000,Bahria Town Karachi,Karachi,Sindh,25.020961,67.321172,3,For Sale,3,7/10/2019,2722.51
17096443,House,6500000,Gadap Town,Karachi,Sindh,25.017951,67.136393,4,For Sale,4,7/4/2019,13068.048
17096445,House,15900000,Bahria Town Karachi,Karachi,Sindh,25.009119,67.307179,3,For Sale,3,7/10/2019,1633.506
17096446,House,16000000,Bahria Town Karachi,Karachi,Sindh,25.009119,67.307179,3,For Sale,3,7/10/2019,1633.506
17096448,Flat,5800000,Bahria Town Karachi,Karachi,Sindh,25.020961,67.321172,2,For Sale,2,7/10/2019,11434.542
17096449,Flat,5825000,Bahria Town Karachi,Karachi,Sindh,25.020961,67.321172,2,For Sale,2,7/10/2019,11434.542
17096452,Flat,6025000,Bahria Town Karachi,Karachi,Sindh,25.020961,67.321172,2,For Sale,2,7/10/2019,11434.542
17096453,Flat,6225000,Bahria Town Karachi,Karachi,Sindh,25.020961,67.321172,2,For Sale,2,7/10/2019,11434.542
17096455,Flat,11000000,Bahria Town Karachi,Karachi,Sindh,25.020961,67.321172,3,For Sale,3,7/10/2019,2722.51
17096458,House,15400000,Bahria Town Karachi,Karachi,Sindh,25.058062,67.306626,3,For Sale,3,7/10/2019,2178.008
17096461,House,15500000,Bahria Town Karachi,Karachi,Sindh,25.058062,67.306626,3,For Sale,3,7/10/2019,2178.008
17096464,House,15000000,Bahria Town Karachi,Karachi,Sindh,25.058062,67.306626,3,For Sale,3,7/10/2019,2178.008
17096470,House,15000000,Bahria Town Karachi,Karachi,Sindh,25.058062,67.306626,3,For Sale,3,7/10/2019,2178.008
17096475,Flat,13000000,Bahria Town Karachi,Karachi,Sindh,24.894076,67.027715,3,For Sale,3,7/4/2019,26680.598
17096476,House,15200000,Bahria Town Karachi,Karachi,Sindh,25.058062,67.306626,3,For Sale,3,7/10/2019,2178.008
17096480,House,15900000,Bahria Town Karachi,Karachi,Sindh,25.009119,67.307179,3,For Sale,3,7/10/2019,1633.506
17096487,Flat,12000000,Bahria Town Karachi,Karachi,Sindh,25.020961,67.321172,3,For Sale,3,7/10/2019,2722.51
17096494,Flat,11100000,Bahria Town Karachi,Karachi,Sindh,25.020961,67.321172,3,For Sale,3,7/10/2019,2722.51
17096500,House,14600000,Bahria Town Karachi,Karachi,Sindh,25.058062,67.306626,3,For Sale,3,7/10/2019,2178.008
17096504,Flat,11200000,Bahria Town Karachi,Karachi,Sindh,25.020961,67.321172,3,For Sale,3,7/10/2019,2722.51
17096508,Flat,11600000,Bahria Town Karachi,Karachi,Sindh,25.020961,67.321172,3,For Sale,3,7/10/2019,2722.51
17096512,Flat,12000000,Bahria Town Karachi,Karachi,Sindh,25.020961,67.321172,3,For Sale,3,7/10/2019,2722.51
17096514,Flat,15000000,Bahria Town Karachi,Karachi,Sindh,24.894076,67.027715,4,For Sale,4,7/4/2019,35120.37899999999
17096517,Flat,11000000,Bahria Town Karachi,Karachi,Sindh,25.020961,67.321172,3,For Sale,3,7/10/2019,2722.51
17096525,House,15400000,Bahria Town Karachi,Karachi,Sindh,25.058062,67.306626,3,For Sale,3,7/10/2019,2178.008
17096529,Flat,11200000,Bahria Town Karachi,Karachi,Sindh,25.020961,67.321172,3,For Sale,3,7/10/2019,2722.51
17096533,House,15500000,Bahria Town Karachi,Karachi,Sindh,25.009119,67.307179,3,For Sale,3,7/10/2019,1633.506
17096538,Flat,6000000,Bahria Town Karachi,Karachi,Sindh,25.020961,67.321172,2,For Sale,2,7/10/2019,11434.542
17096548,Flat,6200000,Bahria Town Karachi,Karachi,Sindh,25.020961,67.321172,2,For Sale,2,7/10/2019,11434.542
17096551,Flat,11800000,Bahria Town Karachi,Karachi,Sindh,25.020961,67.321172,3,For Sale,3,7/10/2019,2722.51
17096556,Flat,11400000,Bahria Town Karachi,Karachi,Sindh,25.020961,67.321172,3,For Sale,3,7/10/2019,2722.51
17096605,House,110000000,DHA Defence,Karachi,Sindh,24.824093,67.061405,8,For Sale,7,7/3/2019,5445
17096628,House,97500000,DHA Defence,Karachi,Sindh,24.821639,67.071691,6,For Sale,6,7/3/2019,5445
17096656,House,97500000,DHA Defence,Karachi,Sindh,24.821639,67.071691,6,For Sale,6,7/3/2019,5445
17096710,House,210000000,DHA Defence,Karachi,Sindh,24.810265,67.043552,6,For Sale,6,7/3/2019,10890
17096792,House,105000000,DHA Defence,Karachi,Sindh,24.810265,67.043552,0,For Sale,5,7/4/2019,5445
17096793,House,195000000,DHA Defence,Karachi,Sindh,24.782215,67.074537,0,For Sale,6,7/4/2019,70785
17096794,House,250000000,DHA Defence,Karachi,Sindh,24.782215,67.074537,0,For Sale,6,7/4/2019,10890
17096795,House,14500000,Bahria Town Karachi,Karachi,Sindh,25.00574,67.316385,0,For Sale,4,7/4/2019,3811.514
17096826,Upper Portion,41000000,Jamshed Town,Karachi,Sindh,24.871447,67.058573,4,For Sale,4,7/3/2019,4356.016
17096872,Flat,16500000,Clifton,Karachi,Sindh,24.820432,67.029383,2,For Sale,2,7/9/2019,16879.561999999998
17097182,House,95000000,Navy Housing Scheme Karsaz,Karachi,Sindh,24.89865,67.111458,5,For Sale,5,7/9/2019,3811.514
17097186,Flat,33500000,DHA Defence,Karachi,Sindh,24.805045,67.064323,0,For Sale,3,7/4/2019,2178.008
17097187,Flat,12000000,DHA Defence,Karachi,Sindh,24.805045,67.064323,0,For Sale,3,7/4/2019,14429.302999999998
17097189,House,41500000,DHA Defence,Karachi,Sindh,24.819653,67.077749,0,For Sale,0,7/4/2019,1089.004
17097192,House,40000000,DHA Defence,Karachi,Sindh,24.819653,67.077749,0,For Sale,4,7/4/2019,1089.004
17097241,House,105000000,Navy Housing Scheme Karsaz,Karachi,Sindh,24.895177,67.104263,5,For Sale,5,7/9/2019,3811.514
17097263,House,122500000,Navy Housing Scheme Karsaz,Karachi,Sindh,24.895177,67.104263,5,For Sale,5,7/9/2019,3811.514
17097807,House,18500000,Gulshan-e-Iqbal Town,Karachi,Sindh,24.911726,67.098014,4,For Sale,4,7/9/2019,13068.048
17097857,House,180000000,DHA Defence,Karachi,Sindh,24.805045,67.064323,7,For Sale,6,7/9/2019,70785
17097870,House,180000000,DHA Defence,Karachi,Sindh,24.805045,67.064323,6,For Sale,6,7/9/2019,10890
